Date,Time,Vehicles,Driver Age,Condition_Code,MorF
2023-01-26,20,1,39,0,0
2023-01-27,7,2,20,0,0
2023-01-27,16,3,43,0,0
2023-01-27,16,2,23,0,0
2023-01-28,14,2,27,0,0
2023-01-29,13,2,17,0,1
2023-01-30,16,1,31,6,0
2023-01-30,23,1,41,6,0
2023-01-31,4,1,23,7,1
2023-01-31,8,1,23,7,0
2023-01-31,13,2,41,0,0
2023-02-03,7,2,52,0,0
2023-02-03,17,2,50,0,0
2023-02-04,9,2,39,0,0
2023-02-04,14,2,27,0,0
2023-02-04,14,2,27,0,0
2023-02-04,17,2,20,0,0
2023-02-05,2,1,26,0,0
2023-02-08,9,2,63,0,0
2023-02-08,17,3,76,0,0
2023-02-10,6,2,56,0,0
2023-02-11,11,1,64,0,0
2023-02-11,16,1,54,0,1
2023-02-12,23,1,36,0,0
2023-02-13,14,3,33,0,0
2023-02-15,11,4,11,7,0
2023-02-15,15,2,39,6,1
2023-02-15,15,1,45,6,0
2023-02-15,21,1,35,7,0
2023-02-15,23,1,41,7,0
2023-02-16,12,2,55,0,0
2023-02-17,23,2,29,0,0
2023-02-19,18,2,57,0,0
2023-02-20,4,1,45,0,0
2023-02-20,5,2,29,7,0
2023-02-20,13,2,43,0,0
2023-02-20,15,4,42,0,0
2023-02-20,16,2,29,1,1
2023-02-21,9,3,66,0,0
2023-02-21,15,2,18,0,0
2023-02-21,19,1,63,0,0
2023-02-22,4,1,31,6,0
2023-02-22,9,1,64,7,0
2023-02-22,11,2,36,7,0
2023-02-23,8,2,27,0,0
2023-02-23,21,3,46,6,0
2023-02-24,7,2,65,0,0
2023-02-24,8,2,31,0,0
2023-02-24,19,1,32,0,0
2023-02-25,13,2,33,0,1
2023-02-25,23,3,25,0,1
2023-02-26,11,2,20,0,1
2023-02-27,14,3,56,0,0
2023-02-27,14,2,39,0,0
2023-02-28,9,3,57,6,0
2023-02-28,10,2,21,0,0
2023-02-28,13,2,27,1,0
2023-03-01,1,2,20,0,0
2023-03-01,20,2,70,6,0
2023-03-01,23,1,37,0,1
2023-03-02,15,2,36,0,0
2023-03-03,6,2,53,0,0
2023-03-03,8,2,37,1,0
2023-03-06,7,2,29,0,0
2023-03-06,8,2,38,0,0
2023-03-07,19,1,53,0,1
2023-03-09,11,2,74,0,1
2023-03-09,14,1,27,0,1
2023-03-11,17,1,25,0,0
2023-03-14,11,1,71,0,0
2023-03-14,19,1,48,0,0
2023-03-15,5,2,65,0,0
2023-03-15,16,5,31,0,0
2023-03-16,6,2,27,1,1
2023-03-16,7,2,19,0,0
2023-03-16,7,2,17,0,1
2023-03-16,7,1,21,0,0
2023-03-16,8,2,56,0,0
2023-03-16,11,1,45,0,0
2023-03-17,15,2,22,0,0
2023-03-18,17,2,61,0,0
2023-03-20,18,2,27,6,1
2023-03-21,15,3,49,0,0
2023-03-22,8,3,36,1,0
2023-03-22,20,3,33,6,0
2023-03-24,0,2,21,0,0
2023-03-24,6,1,37,6,0
2023-03-24,14,2,28,0,0
2023-03-25,4,1,26,6,1
2023-03-27,3,1,43,7,0
2023-03-27,3,1,62,7,0
2023-03-27,7,1,26,7,0
2023-03-27,7,1,41,6,0
2023-03-27,10,1,26,7,0
2023-03-27,11,1,49,7,0
2023-03-27,11,2,25,6,1
2023-03-27,16,1,51,6,0
2023-03-28,15,2,44,0,0
2023-03-28,21,2,19,0,0
2023-03-29,7,1,28,6,0
2023-03-31,14,2,49,0,0
2023-03-31,14,2,27,0,0
2023-04-01,6,1,34,0,0
2023-04-01,15,2,62,0,0
2023-04-04,6,2,35,7,0
2023-04-04,7,2,18,6,0
2023-04-04,7,2,26,6,1
2023-04-04,8,1,35,6,0
2023-04-04,9,4,51,6,0
2023-04-04,12,2,59,6,0
2023-04-05,9,1,51,0,0
2023-04-05,9,1,16,0,0
2023-04-06,11,2,35,0,1
2023-04-06,17,2,24,0,1
2023-04-07,22,1,61,0,0
2023-04-08,5,1,42,0,1
2023-04-10,11,1,51,0,0
2023-04-10,17,1,37,0,0
2023-04-14,11,1,22,1,1
2023-04-14,16,2,62,6,0
2023-04-15,0,1,33,6,0
2023-04-15,6,1,38,0,0
2023-04-15,12,2,27,0,1
2023-04-16,22,2,24,0,0
2023-04-17,9,2,73,0,0
2023-04-17,10,2,73,0,0
2023-04-18,23,1,33,0,1
2023-04-19,16,4,27,0,1
2023-04-22,10,1,39,3,0
2023-04-24,22,1,61,3,0
2023-04-25,5,1,48,0,0
2023-04-27,13,1,31,0,1
2023-04-28,7,1,40,0,0
2023-04-28,14,3,33,0,1
2023-04-28,16,1,46,0,0
2023-04-28,23,1,28,0,0
2023-04-29,18,1,23,0,0
2023-05-01,17,2,49,0,0
2023-05-02,18,1,23,3,0
2023-05-03,13,1,30,0,1
2023-05-03,15,2,38,0,0
2023-05-04,16,2,62,3,0
2023-05-04,20,2,40,0,1
2023-05-05,15,2,44,0,1
2023-05-05,16,2,69,0,1
2023-05-06,15,2,73,0,1
2023-05-07,2,2,19,0,0
2023-05-09,19,1,57,1,0
2023-05-10,15,1,27,3,0
2023-05-11,10,1,23,3,1
2023-05-11,11,1,49,3,0
2023-05-11,15,2,47,3,0
2023-05-11,21,1,23,3,0
2023-05-12,6,1,47,3,1
2023-05-12,8,1,19,3,1
2023-05-12,11,4,47,1,0
2023-05-12,18,1,56,1,0
2023-05-14,20,1,24,3,1
2023-05-16,7,2,20,0,1
2023-05-16,12,1,29,0,0
2023-05-16,20,3,20,3,0
2023-05-17,7,1,62,0,1
2023-05-18,15,2,43,0,0
2023-05-19,10,1,2,1,0
2023-05-19,13,2,25,1,0
2023-05-19,20,3,32,1,0
2023-05-20,13,1,29,3,0
2023-05-23,8,1,19,0,0
2023-05-23,10,1,26,0,0
2023-05-23,11,2,24,0,0
2023-05-25,11,1,39,0,0
2023-05-25,15,2,48,1,0
2023-05-25,22,1,52,0,0
2023-05-26,1,2,38,0,0
2023-05-28,2,1,20,0,0
2023-06-01,1,1,43,0,0
2023-06-01,12,2,69,1,0
2023-06-01,14,1,24,3,0
2023-06-03,14,1,65,1,0
2023-06-03,14,2,26,3,1
2023-06-03,21,1,38,3,0
2023-06-04,6,1,38,3,1
2023-06-04,7,1,36,3,0
2023-06-04,8,1,27,3,1
2023-06-04,9,1,42,3,0
2023-06-04,13,2,23,3,1
2023-06-04,13,1,76,1,1
2023-06-04,14,3,35,0,0
2023-06-04,16,1,30,3,0
2023-06-05,6,1,61,0,1
2023-06-05,10,2,64,0,1
2023-06-05,15,1,53,3,0
2023-06-06,12,1,28,1,1
2023-06-06,20,1,34,0,0
2023-06-08,8,2,29,0,0
2023-06-08,20,2,65,3,1
2023-06-10,0,1,28,0,1
2023-06-10,20,2,38,1,0
2023-06-11,10,2,28,1,0
2023-06-12,10,1,40,3,0
2023-06-12,16,2,75,1,1
2023-06-12,17,2,55,1,1
2023-06-13,7,1,61,1,0
2023-06-14,10,2,53,0,0
2023-06-14,11,2,74,0,1
2023-06-16,16,1,35,3,0
2023-06-18,17,2,25,0,0
2023-06-20,16,3,44,0,0
2023-06-21,6,1,57,0,1
2023-06-21,10,2,54,0,0
2023-06-23,14,1,29,0,0
2023-06-24,8,2,31,0,1
2023-06-25,22,2,35,0,1
2023-06-26,11,1,19,0,0
2023-06-27,11,3,68,2,0
2023-06-27,18,1,29,0,0
2023-06-30,14,2,41,3,1
2023-07-01,8,1,35,0,0
2023-07-02,13,2,34,0,0
2023-07-02,13,4,73,0,1
2023-07-04,14,2,39,1,1
2023-07-05,22,1,35,3,1
2023-07-07,10,2,42,0,0
2023-07-09,6,1,46,0,0
2023-07-09,18,3,33,0,0
2023-07-10,6,2,14,1,0
2023-07-10,22,1,22,0,0
2023-07-13,13,2,38,0,1
2023-07-14,13,3,31,0,0
2023-07-14,16,2,32,0,1
2023-07-15,15,2,33,0,1
2023-07-15,15,2,33,0,0
2023-07-15,22,1,34,0,0
2023-07-16,16,2,29,0,0
2023-07-17,11,2,26,0,0
2023-07-18,14,2,42,0,0
2023-07-20,10,2,28,1,0
2023-07-20,11,2,15,0,0
2023-07-20,15,1,27,3,0
2023-07-20,16,2,19,3,1
2023-07-21,5,1,72,0,0
2023-07-21,14,6,44,0,0
2023-07-23,12,1,43,0,0
2023-07-23,12,2,30,0,0
2023-07-23,17,1,47,0,0
2023-07-23,17,1,60,0,1
2023-07-23,19,2,35,0,0
2023-07-24,7,1,30,0,0
2023-07-24,14,3,76,0,0
2023-07-24,14,3,76,0,0
2023-07-24,23,1,40,0,0
2023-07-25,0,2,25,0,0
2023-07-25,14,1,39,0,0
2023-07-25,18,3,45,0,0
2023-07-26,2,1,26,0,0
2023-07-26,16,2,18,1,0
2023-07-26,16,2,18,1,0
2023-07-27,5,1,41,0,0
2023-07-27,16,2,55,1,1
2023-07-27,23,2,21,0,1
2023-07-28,15,2,66,0,1
2023-07-29,15,1,59,0,0
2023-07-31,8,2,43,0,0
2023-07-31,11,2,22,0,1
2023-07-31,12,2,26,0,0
2023-07-31,8,1,64,0,0
2023-08-01,16,8,30,3,1
2023-08-01,17,2,40,1,0
2023-08-02,13,1,17,1,1
2023-08-02,17,1,76,1,1
2023-08-02,21,1,16,3,0
2023-08-05,20,1,55,0,0
2023-08-05,20,2,46,0,0
2023-08-06,0,1,20,0,1
2023-08-06,12,2,64,0,1
2023-08-07,7,2,22,0,0
2023-08-07,22,1,49,0,0
2023-08-07,23,1,34,0,0
2023-08-08,8,2,41,0,0
2023-08-08,10,2,67,0,0
2023-08-08,14,2,73,0,0
2023-08-08,16,2,32,0,0
2023-08-08,17,1,65,0,1
2023-08-09,15,3,79,0,0
2023-08-09,18,1,35,0,1
2023-08-10,11,2,74,0,1
2023-08-10,15,2,27,0,0
2023-08-11,3,1,27,0,0
2023-08-11,15,2,41,0,0
2023-08-11,16,2,17,0,0
2023-08-13,0,1,24,0,1
2023-08-13,2,1,37,0,0
2023-08-13,12,2,47,0,0
2023-08-14,11,1,23,0,0
2023-08-14,15,2,48,0,0
2023-08-14,19,2,42,0,0
2023-08-15,2,1,17,0,0
2023-08-17,9,2,25,0,0
2023-08-17,16,2,28,1,0
2023-08-17,18,2,19,0,0
2023-08-17,23,1,29,0,1
2023-08-18,11,2,44,0,0
2023-08-18,11,1,38,0,0
2023-08-18,14,2,28,0,0
2023-08-18,17,2,25,0,1
2023-08-21,13,2,52,0,0
2023-08-21,17,1,70,0,1
2023-08-22,6,1,67,0,0
2023-08-22,7,2,57,0,0
2023-08-23,16,1,64,0,0
2023-08-23,23,2,40,0,1
2023-08-24,13,2,71,0,0
2023-08-25,7,3,34,0,1
2023-08-25,16,2,23,3,0
2023-08-25,18,1,21,3,1
2023-08-26,15,1,33,3,0
2023-08-27,11,1,38,0,0
2023-08-27,18,1,49,3,0
2023-08-28,14,2,53,0,0
2023-08-30,16,1,28,0,0
2023-08-31,3,1,71,0,0
2023-08-31,10,2,70,0,0
2023-09-01,18,2,57,0,0
2023-09-02,15,3,43,0,0
2023-09-02,21,2,76,0,1
2023-09-03,14,2,24,0,1
2023-09-04,0,1,19,0,0
2023-09-05,10,1,33,0,0
2023-09-07,16,2,48,0,0
2023-09-09,12,2,74,0,0
2023-09-09,14,1,24,0,0
2023-09-10,9,2,26,1,0
2023-09-10,12,2,66,0,0
2023-09-13,17,2,34,0,0
2023-09-13,17,2,34,0,0
2023-09-14,16,2,41,3,0
2023-09-14,17,2,24,5,0
2023-09-15,13,2,51,0,0
2023-09-15,13,1,29,1,0
2023-09-17,18,2,22,0,0
2023-09-18,7,2,34,0,1
2023-09-18,7,2,34,0,1
2023-09-18,8,1,16,0,0
2023-09-18,10,1,29,0,1
2023-09-19,16,1,18,1,1
2023-09-21,12,2,57,1,0
2023-09-22,14,2,39,0,0
2023-09-24,19,2,47,0,0
2023-09-25,12,1,32,0,0
2023-09-27,1,1,59,0,0
2023-09-28,16,2,16,0,1
2023-09-29,13,2,67,0,0
2023-09-29,19,2,19,0,1
2023-09-30,3,1,21,0,0
2023-10-02,2,1,35,0,1
2023-10-02,11,2,35,0,0
2023-10-02,12,1,33,0,0
2023-10-02,17,3,50,1,0
2023-10-04,7,2,58,0,0
2023-10-05,11,2,72,0,1
2023-10-05,11,2,47,0,0
2023-10-05,18,6,27,0,1
2023-10-06,9,1,23,1,0
2023-10-07,5,1,62,0,0
2023-10-10,5,2,27,0,0
2023-10-11,16,4,38,3,0
2023-10-11,16,2,18,3,0
2023-10-11,17,1,43,3,1
2023-10-13,17,2,23,0,1
2023-10-13,21,2,29,0,0
2023-10-15,15,1,71,0,0
2023-10-16,8,1,66,0,0
2023-10-17,6,2,33,0,1
2023-10-17,15,2,61,0,0
2023-10-17,18,7,32,0,1
2023-10-17,20,2,61,0,0
2023-10-18,6,2,74,0,0
2023-10-18,7,1,29,0,0
2023-10-18,11,2,18,0,1
2023-10-18,12,1,74,1,0
2023-10-18,15,2,30,0,0
2023-10-20,11,1,49,0,0
2023-10-20,18,1,39,0,0
2023-10-22,8,1,12,0,0
2023-10-24,22,2,39,0,0
2023-10-25,1,1,30,0,1
2023-10-26,16,2,29,4,0
2023-10-27,19,3,43,0,0
2023-10-27,19,3,43,0,0
2023-10-28,6,1,40,8,1
2023-10-28,7,2,51,6,1
2023-10-28,14,1,21,6,0
2023-10-28,14,1,29,6,0
2023-10-28,15,1,51,6,0
2023-10-28,17,2,50,6,1
2023-10-28,18,4,55,6,0
2023-10-29,13,1,43,1,0
2023-10-29,13,3,77,6,0
2023-10-30,8,2,26,1,0
2023-10-30,21,2,34,0,0
2023-10-30,21,2,27,0,1
2023-10-31,0,1,18,0,0
2023-11-01,1,1,38,0,0
2023-11-02,15,4,45,1,0
2023-11-02,19,2,23,0,0
2023-11-03,13,2,20,0,0
2023-11-03,16,2,61,0,0
2023-11-03,16,2,45,0,1
2023-11-04,16,2,51,0,0
2023-11-05,5,1,40,0,0
2023-11-05,14,1,47,0,0
2023-11-05,21,1,32,0,1
2023-11-07,8,1,20,0,1
2023-11-08,14,2,72,6,0
2023-11-09,16,2,64,0,1
2023-11-10,15,2,28,0,1
2023-11-10,15,2,49,0,0
2023-11-10,18,1,47,0,0
2023-11-12,17,2,70,0,0
2023-11-12,21,1,29,0,0
2023-11-13,16,2,70,0,0
2023-11-14,16,1,17,0,0
2023-11-15,15,2,24,0,1
2023-11-16,0,1,35,0,1
2023-11-17,7,1,32,0,0
2023-11-17,18,2,62,0,0
2023-11-19,13,1,19,0,0
2023-11-20,7,1,31,1,0
2023-11-20,10,1,43,3,0
2023-11-20,11,3,49,6,1
2023-11-20,18,2,34,0,0
2023-11-21,7,2,32,0,0
2023-11-21,15,2,26,0,1
2023-11-21,22,2,35,0,0
2023-11-23,4,1,52,0,0
2023-11-23,19,1,40,6,0
2023-11-23,19,4,20,6,1
2023-11-23,22,1,25,6,1
2023-11-23,22,1,29,6,0
2023-11-26,15,2,25,0,0
2023-11-27,10,2,40,0,0
2023-11-28,15,2,32,0,0
2023-11-28,17,3,42,0,0
2023-11-28,21,1,50,0,0
2023-11-29,20,1,18,0,0
2023-12-01,5,1,39,0,1
2023-12-01,16,2,39,0,0
2023-12-01,20,1,17,0,1
2023-12-02,11,1,21,0,0
2023-12-02,13,3,39,1,0
2023-12-03,9,1,52,6,1
2023-12-04,3,1,18,0,0
2023-12-04,6,1,56,0,0
2023-12-05,15,2,29,0,0
2023-12-06,8,2,30,0,0
2023-12-07,17,2,58,0,0
2023-12-08,11,2,60,0,0
2023-12-08,18,2,75,6,0
2023-12-09,7,2,17,1,1
2023-12-09,12,1,29,3,0
2023-12-09,13,2,50,0,0
2023-12-09,16,3,36,0,0
2023-12-09,16,2,23,0,0
2023-12-10,7,2,20,1,0
2023-12-11,8,2,62,0,0
2023-12-11,22,1,21,0,0
2023-12-12,15,2,57,0,0
2023-12-12,17,2,52,0,0
2023-12-15,17,3,24,0,0
2023-12-15,18,1,29,0,0
2023-12-15,18,1,43,0,0
2023-12-16,7,4,27,0,0
2023-12-16,21,1,19,0,0
2023-12-17,11,2,23,0,1
2023-12-19,16,1,61,0,0
2023-12-19,16,3,29,0,0
2023-12-20,4,1,43,0,0
2023-12-20,16,2,20,0,0
2023-12-21,21,1,27,0,0
2023-12-22,4,1,20,0,0
2023-12-22,7,5,17,0,0
2023-12-22,10,2,50,0,0
2023-12-22,15,2,64,0,0
2023-12-23,14,1,34,0,1
2023-12-23,14,1,34,0,1
2023-12-24,1,1,50,8,1
2023-12-24,1,1,50,8,1
2023-12-24,12,2,32,6,1
2023-12-25,13,2,57,0,0
2023-12-26,7,1,37,6,0
2023-12-26,7,1,37,6,0
2023-12-26,9,1,62,6,1
2023-12-26,15,2,36,0,0
2023-12-28,10,2,36,0,0
2023-12-28,10,2,29,0,0
2023-12-28,12,1,23,0,0
2023-12-29,0,1,43,0,0
2023-12-29,7,2,30,0,0
2023-12-29,18,1,46,0,0
2023-12-29,18,2,52,0,0
2023-12-30,6,1,63,0,0
2023-12-30,14,2,21,0,0
2023-12-31,7,1,57,1,0
2023-12-31,20,2,46,0,0
2024-01-01,10,4,37,0,0
2024-01-01,12,1,40,0,1
2024-01-02,7,2,34,0,1
2024-01-03,15,2,43,0,1
2024-01-03,20,2,32,0,0
2024-01-04,6,3,21,1,0
2024-01-05,16,2,35,0,0
2024-01-05,21,2,46,0,0
2024-01-06,12,1,23,0,0
2024-01-07,17,2,28,0,1
2024-01-07,17,2,41,0,0
2024-01-08,7,2,26,7,0
2024-01-08,19,2,23,0,0
2024-01-09,2,1,24,7,0
2024-01-09,13,5,39,2,1
2024-01-10,9,1,25,0,1
2024-01-10,9,2,48,0,1
2024-01-10,12,1,54,0,0
2024-01-13,10,2,22,6,0
2024-01-14,8,2,32,6,1
2024-01-14,9,1,31,6,0
2024-01-15,4,2,33,7,0
2024-01-15,11,1,34,6,0
2024-01-15,11,2,59,6,0
2024-01-15,14,1,56,6,1
2024-01-15,14,1,49,0,0
2024-01-15,19,1,24,0,0
2024-01-15,23,2,21,0,0
2024-01-16,7,2,23,0,1
2024-01-16,7,2,42,2,0
2024-01-19,16,2,21,0,0
2024-01-21,15,2,29,0,0
2024-01-21,21,2,23,0,0
2024-01-26,6,1,54,1,0
2024-01-26,7,1,42,1,0
2024-01-26,18,2,30,1,0
2024-01-27,5,3,21,0,0
2024-01-27,16,2,29,0,0
2024-01-28,21,2,50,0,0
2024-01-29,21,1,41,0,1
2024-01-30,17,2,21,0,0
2024-01-31,0,1,22,0,0
2024-01-31,10,2,36,0,0
2024-01-31,10,2,20,0,0
2024-02-01,20,1,28,0,1
2024-02-03,2,1,33,6,0
2024-02-03,4,1,23,3,0
2024-02-03,4,2,23,3,0
2024-02-03,4,3,23,3,0
2024-02-03,8,1,37,6,0
2024-02-03,8,1,51,6,0
2024-02-03,8,1,33,6,0
2024-02-03,9,1,22,6,1
2024-02-03,9,1,28,6,0
2024-02-03,9,2,20,6,1
2024-02-03,9,2,36,6,0
2024-02-03,10,1,31,6,0
2024-02-03,10,1,28,6,0
2024-02-03,11,1,26,6,0
2024-02-03,11,3,45,6,0
2024-02-03,12,2,31,6,1
2024-02-03,12,2,29,6,0
2024-02-03,12,1,24,6,0
2024-02-03,13,1,27,6,0
2024-02-03,14,1,48,6,1
2024-02-04,11,3,20,0,0
2024-02-05,7,2,23,0,1
2024-02-05,16,1,21,0,0
2024-02-05,17,2,27,0,0
2024-02-05,18,2,20,0,1
2024-02-06,17,2,46,0,1
2024-02-08,17,2,20,0,0
2024-02-08,22,1,33,0,0
2024-02-09,19,2,24,1,0
2024-02-09,19,1,65,0,0
2024-02-10,4,1,41,0,0
2024-02-10,6,1,17,6,1
2024-02-10,7,1,65,6,0
2024-02-10,7,2,35,6,0
2024-02-10,7,2,35,6,0
2024-02-10,7,2,19,6,1
2024-02-10,9,1,19,1,0
2024-02-11,7,1,43,0,1
2024-02-11,12,3,29,1,0
2024-02-12,9,2,16,0,0
2024-02-13,14,2,26,0,0
2024-02-13,18,2,26,0,1
2024-02-14,16,3,49,0,0
2024-02-14,17,2,27,0,0
2024-02-15,6,2,43,0,0
2024-02-16,5,2,59,6,0
2024-02-16,6,2,28,6,0
2024-02-16,18,1,17,8,1
2024-02-17,7,2,70,0,1
2024-02-17,10,2,38,0,0
2024-02-17,10,2,18,0,0
2024-02-17,19,1,22,0,0
2024-02-19,6,2,36,0,0
2024-02-19,16,1,24,0,0
2024-02-19,22,1,55,0,0
2024-02-21,5,1,62,0,1
2024-02-21,14,2,34,0,0
2024-02-22,1,2,41,0,0
2024-02-22,10,1,55,0,0
2024-02-23,8,1,49,0,1
2024-02-23,8,2,39,0,0
2024-02-23,14,1,59,0,0
2024-02-24,7,2,70,0,0
2024-02-24,10,2,43,0,1
2024-02-24,10,1,27,0,0
2024-02-24,15,2,21,0,0
2024-02-24,15,2,26,0,0
2024-02-27,9,1,27,1,0
2024-02-27,9,4,36,6,0
2024-02-27,9,1,20,7,0
2024-02-27,10,1,18,7,0
2024-02-27,11,2,20,7,0
2024-03-01,17,2,67,0,0
2024-03-02,4,1,30,0,0
2024-03-02,13,1,43,0,1
2024-03-02,15,3,21,0,0
2024-03-02,15,2,22,0,0
2024-03-03,15,2,54,0,0
2024-03-04,8,4,23,0,1
2024-03-06,17,2,23,0,0
2024-03-06,21,2,80,0,1
2024-03-07,10,2,19,0,1
2024-03-07,19,2,25,6,0
2024-03-08,5,1,75,6,0
2024-03-08,17,2,33,1,0
2024-03-09,11,2,54,0,0
2024-03-10,10,2,17,0,0
2024-03-10,10,2,17,0,0
2024-03-11,2,1,42,0,0
2024-03-11,12,2,23,1,0
2024-03-11,13,1,41,1,1
2024-03-12,8,2,29,0,0
2024-03-12,16,3,20,1,0
2024-03-13,18,1,33,6,0
2024-03-13,20,2,40,6,0
2024-03-14,11,2,24,6,0
2024-03-14,20,1,27,6,1
2024-03-16,0,1,53,0,0
2024-03-16,9,1,70,0,0
2024-03-16,13,2,70,0,0
2024-03-16,13,2,47,0,0
2024-03-16,14,3,66,0,1
2024-03-17,6,1,53,0,0
2024-03-18,5,1,44,0,0
2024-03-18,8,3,25,0,0
2024-03-18,9,2,24,0,0
2024-03-18,16,1,25,0,0
2024-03-19,7,2,45,0,0
2024-03-20,9,2,49,0,0
2024-03-20,22,1,19,0,0
2024-03-23,15,2,37,0,0
2024-03-23,21,2,39,0,0
2024-03-24,18,2,34,6,0
2024-03-24,18,2,24,6,1
2024-03-24,21,2,29,6,0
2024-03-24,23,1,38,6,0
2024-03-25,6,3,19,1,0
2024-03-25,11,1,30,4,0
2024-03-26,15,2,29,0,1
2024-03-27,0,1,21,0,0
2024-03-28,12,2,26,0,1
2024-03-28,17,2,47,0,0
2024-03-29,11,2,51,6,1
2024-03-30,6,2,28,1,0
2024-03-30,18,2,34,0,0
2024-04-01,8,2,64,0,0
2024-04-01,13,1,40,1,0
2024-04-01,18,1,31,7,0
2024-04-01,18,1,25,6,0
2024-04-02,4,1,28,1,0
2024-04-02,14,2,32,0,0
2024-04-03,7,2,17,0,0
2024-04-03,11,3,91,0,1
2024-04-04,16,2,87,0,0
2024-04-04,17,2,26,0,0
2024-04-06,21,4,22,7,0
2024-04-06,22,3,25,2,0
2024-04-07,3,2,46,0,0
2024-04-12,16,2,27,0,0
2024-04-13,14,1,38,2,0
2024-04-17,22,2,54,3,0
2024-04-19,17,1,19,6,0
2024-04-19,19,1,19,6,1
2024-04-19,21,1,23,8,0
2024-04-19,22,2,23,6,1
2024-04-19,23,1,29,6,0
2024-04-20,1,1,34,6,1
2024-04-20,1,1,20,6,1
2024-04-20,5,2,55,6,0
2024-04-20,5,1,29,6,0
2024-04-20,8,1,28,6,1
2024-04-20,21,1,46,0,0
2024-04-22,22,1,38,0,1
2024-04-23,19,1,61,0,0
2024-04-24,13,2,27,0,0
2024-04-24,13,2,27,0,0
2024-04-24,13,2,27,0,0
2024-04-24,14,2,41,0,0
2024-04-24,15,2,69,0,0
2024-04-24,23,1,43,0,0
2024-04-25,10,2,45,0,0
2024-04-27,9,2,28,8,1
2024-04-27,11,2,19,6,0
2024-04-27,13,2,64,6,1
2024-04-29,21,1,61,0,0
2024-05-02,22,1,34,0,0
2024-05-02,22,1,36,0,0
2024-05-05,18,1,37,0,0
2024-05-06,13,1,58,2,1
2024-05-07,7,4,33,1,0
2024-05-07,23,2,41,0,0
2024-05-09,10,2,67,0,0
2024-05-11,16,1,29,0,0
2024-05-12,3,1,37,8,0
2024-05-13,5,1,19,0,0
2024-05-13,12,1,37,0,0
2024-05-14,6,1,33,0,0
2024-05-14,9,2,53,0,0
2024-05-14,12,2,32,0,0
2024-05-15,21,1,34,1,0
2024-05-16,8,2,18,0,0
2024-05-17,11,2,18,0,1
2024-05-17,18,2,36,0,0
2024-05-18,12,2,37,0,1
2024-05-20,15,2,56,1,0
2024-05-20,16,2,57,3,0
2024-05-21,14,1,69,3,0
2024-05-21,14,2,41,0,0
2024-05-24,15,2,43,0,0
2024-05-27,12,2,18,0,0
2024-05-27,17,1,39,0,0
2024-05-28,8,2,20,0,0
2024-05-29,20,1,22,0,0
2024-05-30,12,1,38,0,1
2024-05-30,16,2,58,0,0
2024-05-30,20,1,48,0,0
2024-05-30,23,1,25,5,0
2024-05-31,4,1,39,0,1
2024-05-31,6,2,24,1,0
2024-05-31,20,2,46,0,0
2024-06-04,3,1,35,0,0
2024-06-04,7,1,23,1,1
2024-06-04,15,2,40,0,0
2024-06-05,3,1,53,0,1
2024-06-06,17,2,65,0,0
2024-06-06,17,2,31,0,1
2024-06-07,7,2,40,1,0
2024-06-08,9,1,25,0,0
2024-06-08,13,1,22,0,0
2024-06-08,13,1,22,0,0
2024-06-10,22,2,25,0,1
2024-06-11,15,2,25,0,0
2024-06-11,19,2,20,0,0
2024-06-12,21,1,18,0,0
2024-06-13,6,1,45,0,0
2024-06-13,21,2,33,1,0
2024-06-14,16,2,52,0,0
2024-06-15,8,0,70,0,0
2024-06-15,23,3,21,0,0
2024-06-16,15,2,30,0,0
2024-06-16,16,1,41,0,0
2024-06-17,0,1,23,0,0
2024-06-17,17,1,37,1,0
2024-06-18,8,2,61,0,1
2024-06-18,12,1,34,0,0
2024-06-19,12,6,38,0,0
2024-06-20,8,2,42,0,0
2024-06-20,8,2,18,0,0
2024-06-20,14,2,60,1,1
2024-06-21,17,1,33,1,0
2024-06-22,5,1,26,0,0
2024-06-24,17,1,82,0,1
2024-06-24,17,2,31,0,1
2024-06-25,15,3,85,0,0
2024-06-26,6,1,72,0,1
2024-06-26,18,2,47,1,0
2024-06-27,17,2,39,1,0
2024-06-28,13,2,57,0,0
2024-06-29,4,1,38,0,0
2024-06-29,8,2,20,0,0
2024-06-29,21,1,32,0,0
2024-06-29,21,1,18,0,0
2024-07-01,16,3,68,0,0
2024-07-02,14,2,71,0,0
2024-07-03,14,2,56,0,0
2024-07-05,0,2,17,0,0
2024-07-05,13,2,29,0,0
2024-07-09,13,1,23,0,0
2024-07-10,14,2,28,0,0
2024-07-11,12,2,77,0,0
2024-07-12,18,2,20,0,0
2024-07-13,3,1,30,0,0
2024-07-15,15,1,46,3,0
2024-07-18,13,2,80,0,0
2024-07-18,14,2,8,0,0
2024-07-20,2,1,21,0,0
2024-07-20,5,1,67,0,0
2024-07-20,22,2,34,1,1
2024-07-21,7,1,39,0,1
2024-07-22,16,2,39,0,0
2024-07-26,9,2,38,0,0
2024-07-27,9,3,64,0,0
2024-07-27,17,2,30,1,0
2024-07-28,1,1,25,1,0
2024-07-29,10,1,21,0,0
2024-08-01,17,2,45,0,0
2024-08-03,11,1,26,0,0
2024-08-04,18,2,31,0,0
2024-08-06,16,2,51,0,0
2024-08-06,18,2,71,3,0
2024-08-07,11,2,32,0,0
2024-08-07,22,1,30,0,0
